Id,Probability
34240,0.3
34241,0.01
34242,0.18
34243,0.01
34244,0.02
34245,0.25
34246,0.09
34247,0.03
34248,0.0
34249,0.12
34250,0.36
34251,0.0
34252,0.27
34253,0.04
34254,0.06
34255,0.0
34256,0.43
34257,0.01
34258,0.01
34259,0.06
34260,0.0
34261,0.17
34262,0.0
34263,0.0
34264,0.23
34265,0.02
34266,0.09
34267,0.0
34268,0.28
34269,0.02
34270,0.14
34271,0.02
34272,0.0
34273,0.1
34274,0.3
34275,0.02
34276,0.01
34277,0.01
34278,0.06
34279,0.0
34280,0.12
34281,0.38
34282,0.01
34283,0.85
34284,0.35
34285,0.0
34286,0.16
34287,0.18
34288,0.0
34289,0.0
34290,0.0
34291,0.36
34292,0.0
34293,0.31
34294,0.09
34295,0.0
34296,0.05
34297,0.0
34298,0.03
34299,1.0
34300,0.06
34301,0.47
34302,0.38
34303,0.19
34304,0.06
34305,0.0
34306,0.01
34307,0.0
34308,0.0
34309,0.31
34310,0.13
34311,0.16
34312,0.0
34313,0.05
34314,0.65
34315,0.14
34316,0.46
34317,0.01
34318,0.72
34319,0.02
34320,0.15
34321,0.09
34322,0.09
34323,0.06
34324,0.39
34325,0.0
34326,0.0
34327,0.03
34328,0.13
34329,0.02
34330,0.01
34331,0.0
34332,0.0
34333,0.0
34334,0.01
34335,0.16
34336,0.14
34337,0.1
34338,0.0
34339,0.0
34340,0.01
34341,0.14
34342,0.0
34343,0.0
34344,0.42
34345,0.02
34346,0.03
34347,0.07
34348,0.04
34349,0.0
34350,0.05
34351,0.02
34352,0.66
34353,0.06
34354,0.12
34355,0.41
34356,0.02
34357,0.3
34358,0.27
34359,0.0
34360,0.02
34361,0.02
34362,0.0
34363,0.01
34364,0.23
34365,0.02
34366,0.01
34367,0.05
34368,0.04
34369,0.0
34370,0.0
34371,0.25
34372,0.0
34373,0.0
34374,0.13
34375,0.0
34376,0.02
34377,0.11
34378,0.01
34379,0.36
34380,0.29
34381,0.33
34382,0.0
34383,0.11
34384,0.0
34385,0.01
34386,0.19
34387,0.54
34388,0.0
34389,0.01
34390,0.0
34391,0.0
34392,0.03
34393,0.86
34394,0.0
34395,0.0
34396,0.17
34397,0.03
34398,0.0
34399,0.0
34400,0.16
34401,0.01
34402,0.03
34403,0.2
34404,0.0
34405,0.31
34406,0.89
34407,0.0
34408,0.0
34409,0.01
34410,0.2
34411,0.0
34412,0.14
34413,0.19
34414,0.0
34415,0.09
34416,0.21
34417,0.01
34418,0.01
34419,0.39
34420,0.0
34421,0.09
34422,0.15
34423,0.07
34424,0.27
34425,0.02
34426,0.0
34427,0.12
34428,0.0
34429,0.0
34430,0.01
34431,0.06
34432,0.01
34433,0.32
34434,0.0
34435,0.0
34436,0.28
34437,0.0
34438,0.01
34439,0.0
34440,0.01
34441,0.17
34442,0.0
34443,0.0
34444,0.0
34445,0.01
34446,0.35
34447,0.1
34448,0.01
34449,0.19
34450,0.0
34451,0.2
34452,0.06
34453,0.0
34454,0.08
34455,0.0
34456,0.01
34457,0.05
34458,0.02
34459,0.03
34460,0.0
34461,0.1
34462,0.06
34463,0.01
34464,0.13
34465,0.0
34466,0.02
34467,0.01
34468,0.01
34469,0.01
34470,0.02
34471,0.08
34472,0.05
34473,0.03
34474,0.5
34475,0.0
34476,0.0
34477,0.0
34478,0.04
34479,0.32
34480,0.43
34481,0.0
34482,0.78
34483,0.38
34484,0.0
34485,0.13
34486,0.01
34487,0.78
34488,0.0
34489,0.04
34490,0.38
34491,0.04
34492,0.12
34493,0.34
34494,0.03
34495,0.53
34496,0.29
34497,0.07
34498,0.04
34499,0.01
34500,0.0
34501,0.15
34502,0.0
34503,0.0
34504,0.02
34505,0.0
34506,0.01
34507,0.0
34508,0.06
34509,0.12
34510,0.0
34511,0.0
34512,0.03
34513,0.31
34514,0.02
34515,0.09
34516,0.0
34517,0.15
34518,0.0
34519,0.17
34520,0.33
34521,0.0
34522,0.02
34523,0.02
34524,0.15
34525,0.18
34526,0.0
34527,0.02
34528,0.0
34529,0.0
34530,0.02
34531,0.08
34532,0.34
34533,0.0
34534,0.0
34535,0.04
34536,0.0
34537,0.0
34538,0.07
34539,0.0
34540,0.17
34541,0.0
34542,0.04
34543,0.0
34544,0.02
34545,0.03
34546,0.18
34547,0.02
34548,0.09
34549,0.0
34550,0.0
34551,0.07
34552,0.48
34553,0.0
34554,0.01
34555,0.02
34556,0.0
34557,0.01
34558,0.0
34559,0.22
34560,0.05
34561,0.0
34562,0.26
34563,0.2
34564,0.0
34565,0.0
34566,0.12
34567,0.07
34568,0.88
34569,0.0
34570,0.0
34571,0.45
34572,0.12
34573,0.27
34574,0.19
34575,0.01
34576,0.09
34577,0.05
34578,0.01
34579,0.0
34580,0.37
34581,0.0
34582,0.01
34583,0.47
34584,0.03
34585,0.0
34586,0.24
34587,0.04
34588,0.04
34589,0.18
34590,0.02
34591,0.01
34592,0.0
34593,0.0
34594,0.62
34595,0.34
34596,0.03
34597,0.0
34598,0.02
34599,0.05
34600,0.23
34601,0.0
34602,0.0
34603,0.46
34604,0.5
34605,0.07
34606,0.0
34607,0.07
34608,0.03
34609,0.0
34610,0.2
34611,0.02
34612,0.1
34613,0.03
34614,0.04
34615,0.0
34616,0.01
34617,0.27
34618,0.1
34619,0.57
34620,0.55
34621,0.34
34622,0.04
34623,0.17
34624,0.22
34625,0.0
34626,0.11
34627,0.07
34628,0.0
34629,0.08
34630,0.0
34631,0.2
34632,0.07
34633,0.01
34634,0.07
34635,0.1
34636,0.04
34637,0.45
34638,0.15
34639,0.07
34640,0.04
34641,0.0
34642,0.84
34643,0.02
34644,0.24
34645,0.12
34646,0.04
34647,0.0
34648,0.46
34649,0.01
34650,0.0
34651,0.1
34652,0.13
34653,0.05
34654,0.58
34655,0.12
34656,0.79
34657,0.03
34658,0.0
34659,0.07
34660,0.0
34661,0.0
34662,0.0
34663,0.02
34664,0.05
34665,0.02
34666,0.01
34667,0.0
34668,0.0
34669,0.17
34670,0.0
34671,0.0
34672,0.3
34673,0.15
34674,0.06
34675,0.32
34676,0.7
34677,0.01
34678,0.04
34679,0.0
34680,0.0
34681,0.1
34682,0.01
34683,0.0
34684,0.03
34685,0.01
34686,0.07
34687,0.15
34688,0.02
34689,0.89
34690,0.0
34691,0.01
34692,0.15
34693,0.0
34694,0.0
34695,0.0
34696,0.03
34697,0.02
34698,0.0
34699,0.0
34700,0.0
34701,0.56
34702,0.33
34703,0.0
34704,0.0
34705,0.19
34706,0.11
34707,0.06
34708,0.02
34709,0.16
34710,0.03
34711,0.05
34712,0.56
34713,0.03
34714,0.25
34715,0.11
34716,0.0
34717,0.41
34718,0.07
34719,0.0
34720,0.11
34721,0.05
34722,0.01
34723,0.06
34724,0.14
34725,0.01
34726,0.01
34727,0.0
34728,0.01
34729,0.71
34730,0.01
34731,0.0
34732,0.12
34733,0.18
34734,0.3
34735,0.05
34736,0.05
34737,0.19
34738,0.25
34739,0.08
34740,0.0
34741,0.01
34742,0.12
34743,0.01
34744,0.01
34745,0.43
34746,0.26
34747,0.01
34748,0.0
34749,0.55
34750,0.04
34751,0.02
34752,0.0
34753,0.15
34754,0.0
34755,0.21
34756,0.79
34757,0.01
34758,0.06
34759,0.01
34760,0.05
34761,0.0
34762,0.25
34763,0.0
34764,0.13
34765,0.25
34766,0.0
34767,0.07
34768,0.14
34769,0.05
34770,0.19
34771,0.01
34772,0.06
34773,0.01
34774,0.04
34775,0.01
34776,0.0
34777,0.05
34778,0.03
34779,0.0
34780,0.0
34781,0.03
34782,0.07
34783,0.17
34784,0.05
34785,0.28
34786,0.33
34787,0.02
34788,0.02
34789,0.3
34790,0.0
34791,0.05
34792,0.02
34793,0.13
34794,0.02
34795,0.03
34796,0.05
34797,0.0
34798,0.21
34799,0.29
34800,0.07
34801,0.04
34802,0.32
34803,0.0
34804,0.12
34805,0.04
34806,0.0
34807,0.0
34808,0.0
34809,0.0
34810,0.17
34811,0.0
34812,0.07
34813,0.65
34814,0.07
34815,0.01
34816,0.1
34817,0.0
34818,0.04
34819,0.01
34820,0.56
34821,0.0
34822,0.0
34823,0.01
34824,0.0
34825,0.24
34826,0.0
34827,0.0
34828,0.07
34829,0.0
34830,0.04
34831,0.0
34832,0.18
34833,0.16
34834,0.08
34835,0.27
34836,0.0
34837,0.0
34838,0.11
34839,0.0
34840,0.42
34841,0.11
34842,0.08
34843,0.2
34844,0.0
34845,0.03
34846,0.0
34847,0.17
34848,0.09
34849,0.0
34850,0.02
34851,0.23
34852,0.07
34853,0.15
34854,0.07
34855,0.0
34856,0.01
34857,0.22
34858,0.06
34859,0.08
34860,0.67
34861,0.0
34862,0.22
34863,0.17
34864,0.15
34865,0.09
34866,0.0
34867,0.01
34868,0.0
34869,0.02
34870,0.05
34871,0.16
34872,0.01
34873,0.04
34874,0.05
34875,0.03
34876,0.05
34877,0.0
34878,0.0
34879,0.08
34880,0.23
34881,0.01
34882,0.04
34883,0.0
34884,0.76
34885,0.0
34886,0.01
34887,0.0
34888,0.04
34889,0.0
34890,0.02
34891,0.0
34892,0.0
34893,0.02
34894,0.04
34895,0.17
34896,0.04
34897,0.24
34898,0.0
34899,0.42
34900,0.21
34901,0.03
34902,0.01
34903,0.41
34904,0.04
34905,0.0
34906,0.0
34907,0.05
34908,0.11
34909,0.46
34910,0.32
34911,0.0
34912,0.06
34913,0.08
34914,0.1
34915,0.1
34916,0.13
34917,0.2
34918,0.6
34919,0.02
34920,0.04
34921,0.07
34922,0.12
34923,0.0
34924,0.84
34925,0.19
34926,0.0
34927,0.0
34928,0.6
34929,0.6
34930,0.01
34931,0.01
34932,0.07
34933,0.05
34934,0.0
34935,0.04
34936,0.01
34937,0.2
34938,0.01
34939,0.19
34940,0.0
34941,0.01
34942,0.1
34943,0.03
34944,0.05
34945,0.01
34946,0.0
34947,0.41
34948,0.11
34949,0.01
34950,0.0
34951,0.11
34952,0.62
34953,0.01
34954,0.0
34955,0.06
34956,0.06
34957,0.92
34958,0.73
34959,0.0
34960,0.0
34961,0.08
34962,0.54
34963,0.01
34964,0.02
34965,0.1
34966,0.35
34967,0.8
34968,0.06
34969,0.02
34970,0.07
34971,0.0
34972,0.0
34973,0.0
34974,0.0
34975,0.03
34976,0.06
34977,0.08
34978,0.48
34979,0.02
34980,0.17
34981,0.0
34982,0.05
34983,0.0
34984,0.01
34985,0.31
34986,0.01
34987,0.09
34988,0.13
34989,0.0
34990,0.0
34991,0.01
34992,0.19
34993,0.01
34994,0.19
34995,0.07
34996,0.61
34997,0.0
34998,0.33
34999,0.03
35000,0.07
35001,0.44
35002,0.02
35003,0.0
35004,0.05
35005,0.02
35006,0.03
35007,0.15
35008,0.29
35009,0.24
35010,0.27
35011,0.0
35012,0.18
35013,0.0
35014,0.17
35015,0.13
35016,0.19
35017,0.3
35018,0.13
35019,0.0
35020,0.0
35021,0.01
35022,0.05
35023,0.77
35024,0.04
35025,0.0
35026,0.0
35027,0.29
35028,0.0
35029,0.33
35030,0.21
35031,0.01
35032,0.02
35033,0.2
35034,0.0
35035,0.27
35036,0.01
35037,0.0
35038,0.03
35039,0.58
35040,0.08
35041,0.19
35042,0.08
35043,0.02
35044,0.0
35045,0.02
35046,0.01
35047,0.04
35048,0.13
35049,0.0
35050,0.04
35051,0.0
35052,0.0
35053,0.0
35054,0.93
35055,0.0
35056,0.0
35057,0.0
35058,0.0
35059,0.0
35060,0.01
35061,0.04
35062,0.0
35063,0.33
35064,0.0
35065,0.59
35066,0.0
35067,0.64
35068,0.07
35069,0.28
35070,0.04
35071,0.0
35072,0.48
35073,0.09
35074,0.03
35075,0.0
35076,0.17
35077,0.27
35078,0.05
35079,0.0
35080,0.0
35081,0.18
35082,0.02
35083,0.04
35084,0.0
35085,0.0
35086,0.0
35087,0.09
35088,0.74
35089,0.0
35090,0.0
35091,0.09
35092,0.1
35093,0.61
35094,0.07
35095,0.08
35096,0.04
35097,0.13
35098,0.06
35099,0.0
35100,0.0
35101,0.07
35102,0.39
35103,0.08
35104,0.53
35105,0.07
35106,0.0
35107,0.0
35108,0.12
35109,0.0
35110,0.05
35111,0.02
35112,0.0
35113,0.0
35114,0.02
35115,0.43
35116,0.46
35117,0.18
35118,0.74
35119,0.03
35120,0.06
35121,0.01
35122,0.0
35123,0.0
35124,0.01
35125,0.03
35126,0.0
35127,0.0
35128,0.0
35129,0.04
35130,0.07
35131,0.0
35132,0.0
35133,0.03
35134,0.07
35135,0.05
35136,0.01
35137,0.02
35138,0.55
35139,0.02
35140,0.06
35141,0.0
35142,0.0
35143,0.03
35144,0.14
35145,0.0
35146,0.19
35147,0.01
35148,0.03
35149,0.0
35150,0.0
35151,0.11
35152,0.01
35153,0.02
35154,0.0
35155,0.16
35156,0.09
35157,0.01
35158,0.05
35159,0.0
35160,0.08
35161,0.59
35162,0.29
35163,0.26
35164,0.03
35165,0.0
35166,0.06
35167,0.01
35168,0.0
35169,0.23
35170,0.57
35171,0.0
35172,0.44
35173,0.0
35174,0.08
35175,0.2
35176,0.04
35177,0.0
35178,0.83
35179,0.16
35180,0.06
35181,0.0
35182,0.0
35183,0.21
35184,0.39
35185,0.0
35186,0.0
35187,0.14
35188,0.0
35189,0.0
35190,0.0
35191,0.0
35192,0.0
35193,0.56
35194,0.01
35195,0.01
35196,0.02
35197,0.35
35198,0.43
35199,0.01
35200,0.02
35201,0.06
35202,0.0
35203,0.0
35204,0.01
35205,0.0
35206,0.97
35207,0.01
35208,0.01
35209,0.0
35210,0.02
35211,0.02
35212,0.0
35213,0.24
35214,0.0
35215,0.02
35216,0.2
35217,0.0
35218,0.0
35219,0.0
35220,0.89
35221,0.04
35222,0.02
35223,0.0
35224,0.05
35225,0.0
35226,0.3
35227,0.33
35228,0.3
35229,0.0
35230,0.01
35231,0.0
35232,0.22
35233,0.07
35234,0.0
35235,0.01
35236,0.04
35237,0.03
35238,0.04
35239,0.06
35240,0.0
35241,0.08
35242,0.0
35243,0.04
35244,0.05
35245,0.15
35246,0.14
35247,0.0
35248,0.18
35249,0.22
35250,0.08
35251,0.15
35252,0.03
35253,0.1
35254,0.1
35255,0.48
35256,0.33
35257,0.02
35258,0.42
35259,0.0
35260,0.07
35261,0.0
35262,0.01
35263,0.0
35264,0.0
35265,0.01
35266,0.06
35267,0.09
35268,0.34
35269,0.15
35270,0.0
35271,0.0
35272,0.06
35273,0.0
35274,1.0
35275,0.02
35276,0.0
35277,0.51
35278,0.06
35279,0.24
35280,0.2
35281,0.04
35282,0.0
35283,0.32
35284,0.0
35285,0.03
35286,0.47
35287,0.01
35288,0.37
35289,0.04
35290,0.12
35291,0.28
35292,0.61
35293,0.0
35294,0.06
35295,0.06
35296,0.08
35297,0.0
35298,0.05
35299,0.0
35300,0.12
35301,0.03
35302,0.0
35303,0.29
35304,0.09
35305,0.02
35306,0.25
35307,0.08
35308,0.27
35309,0.01
35310,0.14
35311,0.0
35312,0.0
35313,0.05
35314,0.01
35315,0.86
35316,0.81
35317,0.0
35318,0.33
35319,0.01
35320,0.0
35321,0.0
35322,0.0
35323,0.17
35324,0.38
35325,0.0
35326,0.0
35327,0.0
35328,0.08
35329,0.02
35330,0.0
35331,0.07
35332,0.08
35333,0.0
35334,0.01
35335,0.07
35336,0.19
35337,0.0
35338,0.0
35339,0.94
35340,0.08
35341,0.0
35342,0.12
35343,0.0
35344,0.0
35345,0.14
35346,0.0
35347,0.0
35348,0.09
35349,0.25
35350,0.14
35351,0.0
35352,0.22
35353,0.08
35354,0.05
35355,0.25
35356,0.21
35357,0.0
35358,0.0
35359,0.6
35360,0.09
35361,0.01
35362,0.0
35363,0.01
35364,0.71
35365,0.08
35366,0.01
35367,0.17
35368,0.0
35369,0.14
35370,0.0
35371,0.0
35372,0.01
35373,0.05
35374,0.0
35375,0.09
35376,0.81
35377,0.06
35378,0.78
35379,0.75
35380,0.0
35381,0.0
35382,0.09
35383,0.11
35384,0.11
35385,0.0
35386,0.01
35387,0.03
35388,0.03
35389,0.04
35390,0.14
35391,0.16
35392,0.16
35393,0.1
35394,0.56
35395,0.0
35396,0.02
35397,0.01
35398,0.21
35399,0.02
35400,0.02
35401,0.01
35402,0.02
35403,0.1
35404,0.88
35405,0.78
35406,0.08
35407,0.2
35408,0.01
35409,0.03
35410,0.22
35411,0.14
35412,0.39
35413,0.21
35414,0.0
35415,0.02
35416,0.13
35417,0.0
35418,0.12
35419,0.14
35420,0.0
35421,0.02
35422,0.98
35423,0.02
35424,0.03
35425,0.0
35426,0.0
35427,0.01
35428,0.02
35429,0.05
35430,0.05
35431,0.02
35432,0.01
35433,0.1
35434,0.0
35435,0.01
35436,0.06
35437,0.0
35438,0.0
35439,0.02
35440,0.04
35441,0.04
35442,0.14
35443,0.01
35444,0.0
35445,0.01
35446,0.02
35447,0.04
35448,0.08
35449,0.0
35450,0.0
35451,0.09
35452,0.01
35453,0.01
35454,0.13
35455,0.02
35456,0.02
35457,0.02
35458,0.12
35459,0.24
35460,0.01
35461,0.01
35462,0.05
35463,0.32
35464,0.1
35465,0.09
35466,0.0
35467,0.0
35468,0.0
35469,0.0
35470,0.05
35471,0.01
35472,0.03
35473,0.25
35474,0.05
35475,0.15
35476,0.3
35477,0.16
35478,0.0
35479,0.0
35480,0.17
35481,0.1
35482,0.0
35483,0.01
35484,0.01
35485,0.01
35486,0.21
35487,0.0
35488,0.31
35489,0.07
35490,0.01
35491,0.0
35492,0.0
35493,0.04
35494,0.06
35495,0.11
35496,0.0
35497,0.08
35498,0.0
35499,0.24
35500,0.0
35501,0.54
35502,0.22
35503,0.0
35504,0.03
35505,0.07
35506,0.0
35507,0.76
35508,0.0
35509,0.13
35510,0.02
35511,0.0
35512,0.2
35513,0.14
35514,0.0
35515,0.0
35516,0.09
35517,0.0
35518,0.02
35519,0.0
35520,0.3
35521,0.15
35522,0.04
35523,0.0
35524,0.26
35525,0.08
35526,0.4
35527,0.07
35528,0.03
35529,0.63
35530,0.01
35531,0.07
35532,0.02
35533,0.0
35534,0.0
35535,0.0
35536,0.0
35537,0.38
35538,0.01
35539,0.0
35540,0.0
35541,0.0
35542,0.13
35543,0.03
35544,0.08
35545,0.107
35546,0.18
35547,0.01
35548,0.21
35549,0.12
35550,0.0
35551,0.05
35552,0.16
35553,0.08
35554,0.03
35555,0.03
35556,0.1
35557,0.0
35558,0.05
35559,0.02
35560,0.0
35561,0.01
35562,0.01
35563,0.01
35564,0.01
35565,0.64
35566,0.07
35567,0.0
35568,0.04
35569,0.34
35570,0.0
35571,0.63
35572,0.07
35573,0.02
35574,0.01
35575,0.02
35576,0.07
35577,0.02
35578,0.0
35579,0.0
35580,0.0
35581,0.0
35582,0.44
35583,0.45
35584,0.07
35585,0.01
35586,0.0
35587,0.01
35588,0.0
35589,0.0
35590,0.09
35591,0.01
35592,0.02
35593,0.0
35594,0.0
35595,0.03
35596,0.55
35597,0.01
35598,0.68
35599,0.9217626540556105
35600,0.03
35601,0.07
35602,0.1
35603,0.0
35604,0.0
35605,0.23
35606,0.05
35607,0.06
35608,0.06
35609,0.18
35610,0.0
35611,0.0
35612,0.0
35613,0.17
35614,0.0
35615,0.32
35616,0.07
35617,0.08
35618,0.0
35619,0.0
35620,0.02
35621,0.28
35622,0.0
35623,0.02
35624,0.16
35625,0.07
35626,0.7
35627,0.0
35628,0.0
35629,0.76
35630,0.08
35631,0.05
35632,0.3
35633,0.23
35634,0.79
35635,0.03
35636,0.09
35637,0.0
35638,0.04
35639,0.21
35640,0.0
35641,0.03
35642,0.58
35643,0.45
35644,0.07
35645,0.03
35646,0.0
35647,0.06
35648,0.01
35649,0.12
35650,0.24
35651,0.2
35652,0.01
35653,0.11
35654,0.0
35655,0.01
35656,0.15
35657,0.0
35658,0.3
35659,0.0
35660,0.0
35661,0.69
35662,0.0
35663,0.12
35664,0.0
35665,0.01
35666,0.13
35667,0.0
35668,0.01
35669,0.0
35670,0.15
35671,0.0
35672,0.0
35673,0.0
35674,0.05
35675,0.01
35676,0.07
35677,0.34
35678,0.62
35679,0.08
35680,0.02
35681,0.01
35682,0.0
35683,0.0
35684,0.06
35685,0.03
35686,0.0
35687,0.09
35688,0.57
35689,0.17
35690,0.04
35691,0.05
35692,0.07
35693,0.0
35694,0.0
35695,0.01
35696,0.0
35697,0.17
35698,0.0
35699,0.0
35700,0.03
35701,0.12
35702,0.09
35703,0.0
35704,0.09
35705,0.56
35706,0.01
35707,0.05
35708,0.01
35709,0.3477777777777778
35710,0.01
35711,0.01
35712,0.01
35713,0.01
35714,0.0
35715,0.04
35716,0.97
35717,0.35
35718,0.26
35719,0.0
35720,0.0
35721,0.0
35722,0.09
35723,0.05
35724,0.06
35725,0.0
35726,0.03
35727,0.81
35728,0.04
35729,0.01
35730,0.09
35731,0.02
35732,0.5
35733,0.18
35734,0.16
35735,0.0
35736,0.1
35737,0.05
35738,0.29
35739,0.03
35740,0.75
35741,0.91
35742,0.0
35743,0.0
35744,0.05
35745,0.25
35746,0.01
35747,0.0
35748,0.04
35749,0.13
35750,0.0
35751,0.09
35752,0.25
35753,0.06
35754,0.8
35755,0.75
35756,0.0
35757,0.0
35758,0.09
35759,0.9997222222222223
35760,0.25
35761,0.75
35762,0.12
35763,0.0
35764,0.03
35765,0.18
35766,0.0
35767,0.18
35768,0.0
35769,0.0
35770,0.03
35771,0.19
35772,0.03
35773,0.13
35774,0.08
35775,0.0
35776,0.1
35777,0.0
35778,0.01
35779,0.02
35780,0.07
35781,0.37
35782,0.09
35783,0.3
35784,0.37
35785,0.71
35786,0.0
35787,0.63
35788,0.01
35789,0.02
35790,0.44
35791,0.74
35792,0.08
35793,0.03
35794,0.36
35795,0.11
35796,0.0
35797,0.0
35798,0.0
35799,0.47
35800,0.01
35801,0.21
35802,0.08
35803,0.07
35804,0.0
35805,0.0
35806,0.0
35807,0.54
35808,0.07
35809,0.19
35810,0.87
35811,0.0
35812,0.0
35813,0.03
35814,0.19
35815,0.04
35816,0.06
35817,0.04
35818,0.01
35819,0.11
35820,0.0
35821,0.12
35822,0.0
35823,0.18
35824,0.06
35825,0.01
35826,0.01
35827,0.0
35828,0.01
35829,0.16
35830,0.0
35831,0.21
35832,0.02
35833,0.18
35834,0.0
35835,0.02
35836,0.0
35837,0.06
35838,0.23
35839,0.0
35840,0.45
35841,0.0
35842,0.13
35843,0.07
35844,0.0
35845,0.06
35846,0.17
35847,0.0
35848,0.0
35849,0.07
35850,0.13
35851,0.0
35852,0.0
35853,0.07
35854,0.0
35855,0.63
35856,0.0
35857,0.04
35858,0.02
35859,0.0
35860,0.05
35861,0.0
35862,0.0
35863,0.01
35864,0.0
35865,0.01
35866,0.21
35867,0.0
35868,0.13
35869,0.0
35870,0.18
35871,0.01
35872,0.33
35873,0.0
35874,0.01
35875,0.08
35876,0.12
35877,0.0
35878,0.35
35879,0.19
35880,0.02
35881,0.53
35882,0.02
35883,0.03
35884,0.31
35885,0.06
35886,0.03
35887,0.15
35888,0.34
35889,0.01
35890,0.01
35891,0.0
35892,0.01
35893,0.0
35894,0.25
35895,0.0
35896,0.0
35897,0.16
35898,0.84
35899,0.07
35900,0.0
35901,0.23
35902,0.02
35903,0.04
35904,0.65
35905,0.02
35906,0.0
35907,0.07
35908,0.34
35909,0.17
35910,0.7
35911,0.0
35912,0.0
35913,0.0
35914,0.72
35915,0.01
35916,0.74
35917,0.01
35918,0.08
35919,0.01
35920,0.15
35921,0.05
35922,0.01
35923,0.77
35924,0.49
35925,0.1
35926,0.04
35927,0.0
35928,0.08
35929,0.16
35930,0.31
35931,0.0
35932,0.0
35933,0.0
35934,0.04
35935,0.02
35936,0.0
35937,0.05
35938,0.0
35939,0.0
35940,0.15
35941,0.0
35942,0.08
35943,0.0
35944,0.0
35945,0.26
35946,0.14
35947,0.7
35948,0.0
35949,0.01
35950,0.0
35951,0.84
35952,0.24
35953,0.06
35954,0.07
35955,0.0
35956,0.07
35957,0.13
35958,0.29
35959,0.09
35960,0.14
35961,0.0
35962,0.07
35963,0.01
35964,0.8
35965,0.0
35966,0.76
35967,0.0
35968,0.0
35969,0.04
35970,0.19
35971,0.08
35972,0.0
35973,0.14
35974,0.64
35975,0.27
35976,0.03
35977,0.0
35978,0.0
35979,0.0
35980,0.0
35981,0.12
35982,0.0
35983,0.0
35984,0.06
35985,0.08
35986,0.0
35987,0.0
35988,0.01
35989,0.06
35990,0.0
35991,0.01
35992,0.25
35993,0.01
35994,0.0
35995,0.0
35996,0.08
35997,0.04
35998,0.17
35999,0.0
36000,0.0
36001,0.01
36002,0.16
36003,0.05
36004,0.42
36005,0.1
36006,0.03
36007,0.03
36008,0.0
36009,0.22
36010,0.34
36011,0.93
36012,0.56
36013,0.52
36014,0.0
36015,0.0
36016,0.36
36017,0.11
36018,0.0
36019,0.0
36020,0.1
36021,0.21
36022,0.08
36023,0.01
36024,0.74
36025,0.0
36026,0.12
36027,0.0
36028,0.0
36029,0.06
36030,0.43
36031,0.01
36032,0.05
36033,0.1
36034,0.0
36035,0.11
36036,0.04
36037,0.0
36038,0.28
36039,0.37
36040,0.04
36041,0.03
36042,0.06
36043,0.6
36044,0.64
36045,0.42
36046,0.02
36047,0.01
36048,0.02
36049,0.1
36050,0.0
36051,0.0
36052,0.01
36053,0.03
36054,0.05
36055,0.04
36056,0.64
36057,0.0
36058,0.68
36059,0.3
36060,0.66
36061,0.06
36062,0.19
36063,0.0
36064,0.03
36065,0.0
36066,0.7
36067,0.01
36068,0.02
36069,0.0
36070,0.01
36071,0.07
36072,0.06
36073,0.09
36074,0.03
36075,0.01
36076,0.81
36077,0.01
36078,0.04
36079,0.0
36080,0.46
36081,0.05
36082,0.0
36083,0.0
36084,0.1
36085,0.03
36086,0.21
36087,0.07
36088,0.02
36089,0.03
36090,0.01
36091,0.05
36092,0.08
36093,0.27
36094,0.06
36095,0.0
36096,0.0
36097,0.11
36098,0.0
36099,0.01
36100,0.13
36101,0.07
36102,0.0
36103,0.0
36104,0.12
36105,0.01
36106,0.04
36107,0.0
36108,0.22
36109,0.03
36110,0.01
36111,0.0
36112,0.0
36113,0.3
36114,0.02
36115,0.04
36116,0.0
36117,0.86
36118,0.03
36119,0.46
36120,0.0
36121,0.2
36122,0.01
36123,0.64
36124,0.08
36125,0.05
36126,0.02
36127,0.07
36128,0.2
36129,0.0
36130,0.0
36131,0.03
36132,0.31
36133,0.03
36134,0.03
36135,0.0
36136,0.01
36137,0.01
36138,0.29
36139,0.01
36140,0.14
36141,0.22
36142,0.33
36143,0.09
36144,0.0
36145,0.07
36146,0.0
36147,0.01
36148,0.2
36149,0.09
36150,0.02
36151,0.02
36152,0.0
36153,0.18
36154,0.0
36155,0.11
36156,0.0
36157,0.38
36158,0.05
36159,0.0
36160,0.0
36161,0.02
36162,0.03
36163,0.37
36164,0.0
36165,0.04
36166,0.26
36167,0.01
36168,0.03
36169,0.0
36170,0.0
36171,0.02
36172,0.0
36173,0.14
36174,0.34
36175,0.04
36176,0.46
36177,0.08
36178,0.02
36179,0.02
36180,0.22
36181,0.09
36182,0.37
36183,0.81
36184,0.04
36185,0.06
36186,0.0
36187,0.15
36188,0.05
36189,0.22
36190,0.01
36191,0.0
36192,0.8
36193,0.01
36194,0.0
36195,0.89
36196,0.14
36197,0.2
36198,0.46
36199,0.16
36200,0.0
36201,0.22
36202,0.09
36203,0.08
36204,0.0
36205,0.0
36206,0.0
36207,0.01
36208,0.66
36209,0.51
36210,0.0
36211,0.07
36212,0.03
36213,0.49
36214,0.0
36215,0.09
36216,0.03
36217,0.27
36218,0.24
36219,0.01
36220,0.0
36221,0.03
36222,0.03
36223,0.0
36224,0.0
36225,0.03
36226,0.38
36227,0.23
36228,0.24
36229,0.17
36230,0.14
36231,0.49
36232,0.01
36233,0.0
36234,0.3
36235,0.11
